songid,Song_name,Genres
4041,Metropolis - 2009 Remastered Version,electropop
4042,Get The Balance Right! - Combination Mix,electropop
4043,Alles,electropop
4045,Wave,electropop
4046,Let Me Go,electropop
4047,Recto Verso,electropop
4052,Telegraph,electropop
4053,Blue Girl,electropop
4054,In The Face Of Evil,electropop
4055,Journal of Ardency,electropop
4056,30'000 Days,electropop
4057,Perfect Machine,electropop
4061,Motorcycle Cop,electropop
4062,West End Girls - 2001 Remaster,electropop
4063,Fleur de Lys,electropop
4064,Venq Tolep - Hit Club Version,electropop
4065,Implant,electropop
4066,Telecommunication,electropop
4067,Bombs Away,electropop
4068,Black Blood Red Kiss,electropop
4069,Children of the New Dawn,electropop
4077,Midnight Drivn,electropop
4078,Milk Run,electropop
4079,Salton Sea,electropop
4080,4am (The Fauns Remix),electropop
4081,Tilted,electropop
4082,Thrasher,electropop
4084,Souvenir - Remastered 2003,electropop
4085,Pleasure,electropop
4086,Le perv,electropop
4090,Los Ageless,electropop
4091,Corrupted by Design,electropop
4092,Real Thing,electropop
4093,Futureland,electropop
4095,Tail Lights,electropop
4096,Kilometer (Aeroplane 'Italo 84' Remix),electropop
4097,Dust,electropop
4098,Paris (Aeroplane Remix),electropop
4100,Remember When,electropop
4102,SILHOUETTE,electropop
4103,Turbo Killer,electropop
4104,VHS Sex,electropop
4105,Leather Teeth,electropop
4106,Palmer's Arcade,electropop
4108,The Arcane Arts,electropop
4109,Drive-by Stalking,electropop
4110,Black Waves,electropop
4111,Overpowered,electropop
4116,T69 collapse,electropop
4117,Interceptor,electropop
4119,Georgia - 2003 Digital Remaster,electropop
4121,Light in Darkness,electropop
4123,Ocean (feat. Dave Gahan),electropop
4124,Fault Line,electropop
4125,stakra,electropop
4126,I Believe,electropop
4127,Hand Hold Hero,electropop
4128,Psychic Driving,electropop
4129,Tech Noir,electropop
4130,Become The One,electropop
4131,Severed,electropop
4132,First Day on the Job,electropop
4133,Magazine,electropop
4135,tonite,electropop
4136,Mastermind,electropop
4137,My Way,electropop
4138,Perfect Strangers,electropop
4139,Fast Car,electropop
4141,Can't Hold Us - feat. Ray Dalton,electropop
4142,Thrift Shop (feat. Wanz),electropop
4143,Girls Like You (feat. Cardi B),electropop
4144,Don't You Worry Child - Radio Edit,electropop
4146,Just Can’t Get Enough,electropop
4147,One More Night,electropop
4148,The Scientist,electropop
4149,Treat You Better,electropop
4150,Payphone,electropop
4151,Clocks,electropop
4152,Let's Get It Started,electropop
4153,In My Place,electropop
4154,Red Lights,electropop
4155,Memories (feat. Kid Cudi),electropop
4157,Heroes (we could be),electropop
4158,Open Wide,electropop
4159,One Kiss (with Dua Lipa),electropop
4160,Waves - Robin Schulz Radio Edit,electropop
4161,A Sky Full of Stars - Robin Schulz Edit,electropop
4162,Reload - Vocal Version / Radio Edit,electropop
4166,Headlights (feat. Ilsey),electropop
4167,Years,electropop
4168,Pressure (Alesso Remix) [feat. Nadia Ali],electropop
4169,City Of Dreams - Radio Edit,electropop
4172,Pompeii - Audien Remix,electropop
4174,Forbidden Voices,electropop
4178,Calling (Lose My Mind) - Radio Edit,electropop
4179,Do Or Die - Afrojack vs. THIRTY SECONDS TO MARS Remix,electropop
4182,All of Me (Tiësto's Birthday Treatment Remix) - Radio Edit,electropop
4183,Titanium (feat. Sia) - Alesso Remix,electropop
4184,Heartbeat,electropop
4186,No Eyes - Radio Edit,electropop
4187,Liquid Spirit - Claptone Remix,electropop
4188,Under the Moon,electropop
4189,Puppet Theatre,electropop
4190,La Esperanza,electropop
4191,Save Me (feat. MKLA),electropop
4192,Goodnight Goodnight,electropop
4193,Rude,electropop
4194,With Or Without You - Remastered,electropop
4195,SOS (feat. Aloe Blacc),electropop
4197,Save The World,electropop
4199,Don't Wake Me Up,electropop
4200,Catch & Release - Deepend Remix,electropop
4201,Show Me Love - EDX Remix / Radio Edit,electropop
4203,Tuesday (feat. Danelle Sandoval),electropop
4205,Thinking About You (feat. Ayah Marar),electropop
4206,I Feel So Bad,electropop
4207,I Wanna Know - Alesso & Deniz Koyu Remix,electropop
4210,Por Ti,electropop
4211,Baila Mi Corazón,electropop
4212,Luna,electropop
4213,No Hay Palabras,electropop
4214,Sólo Para Mí,electropop
4215,A Donde,electropop
4216,La Fuerza Del Destino,electropop
4217,Mariposas,electropop
4218,Rosa Pastel,electropop
4219,No Dices Mas,electropop
4220,Niño,electropop
4221,Tus Ojos,electropop
4223,No Me Importa Nada,electropop
4224,Ni Tú Ni Nadie,electropop
4225,Quedate feat. LouisaFer (Radio Edit),electropop
4226,Secreto Perfecto,electropop
4228,El Eco de Tu Voz,electropop
4229,Tania,electropop
4231,Sea Lo Que Sea Será - feat. Miguel Bosé [Original Mix],electropop
4232,Me Pregunto,electropop
4233,Turista del Amor,electropop
4234,El Beso,electropop
4235,Las Pequeñas Cosas,electropop
4237,Hasta Contar a Mil,electropop
4238,No Me Voy A Morir,electropop
4239,Perdóname,electropop
4240,Sucédeme,electropop
4241,Piensa en Mí,electropop
4245,Aire,electropop
4246,Llegaste a Mi,electropop
4247,To My Love,electropop
4248,Hombre Lobo En París,electropop
4251,A Fuego Lento,electropop
4253,To My Love - Tainy Remix,electropop
4254,Hielo,electropop
4255,Somos Dos,electropop
4256,Palmar,electropop
4262,Te Voy a Dar,electropop
4263,Nunca Es Tarde.,electropop
4265,Tu Luz,electropop
4266,De Repente,electropop
4267,Por Estar Contigo,electropop
4268,Horizonte de las Estrellas,electropop
4270,Quisiera Adivinar,electropop
4273,No Importa Que el Sol Se Muera,electropop
4274,Tú y Yo,electropop
4275,Azúcar Amargo,electropop
4276,Historias (feat. Chela Rivas) - Original Mix,electropop
4277,Historias (feat. Chela Rivas) - Extended Mix,electropop
4278,Bailando - Jose Spinnin Cortes Remix,electropop
4279,En Algún Momento,electropop
4280,TBC,electropop
4281,No me importa nada,electropop
4282,No Puedo Estar Sin Ti,electropop
4283,Manto Estelar,electropop
4284,Mis Impulsos Sobre Ti - Remastered,electropop
4285,No Dices Mas,electropop
4286,La Calle De Las Sirenas,electropop
4287,Amor De Papel,electropop
4288,Pepe,electropop
4290,Quedate feat. LouisaFer (Original Mix),electropop
4291,Como un lobo (Dueto 2007),electropop
4292,Aire soy (feat. Ximena Sariñana),electropop
4293,Juegos de Amor,electropop
4294,Enséñame,electropop
4296,Hoy,electropop
4298,Se Me Acaba,electropop
4299,Falaz,electropop
4300,Lejos de Ti,electropop
4302,Dame la Luna,electropop
4304,Labios Rotos - Live,electropop
4305,No Es Lo Mismo,electropop
4306,No Me Encontré,electropop
4307,Por Ti,electropop
4308,Tengo De Ti,electropop
4310,No Te Puedo Olvidar,electropop
4313,I Ran (So Far Away) - Re-Recorded,electropop
4317,Solidarity,electropop
4318,Strange,electropop
4319,Metalhammer,electropop
4320,The Fashion Party,electropop
4321,Do You Really Want Me Back?,electropop
4322,Running,electropop
4323,Nowhere Girl (Extended),electropop
4326,"""This Is Seagull….""",electropop
4327,Beds Are Burning - Remastered,electropop
4329,A Question of Time - Remix,electropop
4331,Headhunter V1.0,electropop
4332,All Night Long - (Remastered),electropop
4333,Send Me An Angel,electropop
4334,What Will I Do,electropop
4336,Johnny And Mary,electropop
4337,Flesh,electropop
4338,Big in Japan - Best of-Version,electropop
4339,Tarzan Boy,electropop
4340,Sunday Morning,electropop
4341,Away,electropop
4343,Eisbaer,electropop
4344,The Wild Boys,electropop
4345,Somebody,electropop
4346,Rock Me Amadeus - The Gold Mix,electropop
4347,Are 'Friends' Electric?,electropop
4349,Hey Little Girl (Single Mix) - Remastered,electropop
4351,Great Southern Land - Remastered,electropop
4353,Relax,electropop
4354,Golden Dreams,electropop
4355,Fantasy Girl,electropop
4356,Major Tom - Coming Home,electropop
4357,Terra Titanic,electropop
4359,Something Good,electropop
4360,Es Imposible No Puede Ser,electropop
4361,Blue Monday - 2011 Total Version,electropop
4362,Bizarre Love Triangle,electropop
4366,I Promised Myself,electropop
4367,Enola Gay,electropop
4368,Song To The Siren (Remastered),electropop
4369,The One I Love - Remastered,electropop
4370,Painted Moon (Blues Mix),electropop
4371,Don't You (Forget About Me) - Remastered,electropop
4372,Love Song,electropop
4373,Don't You Want Me,electropop
4378,Diamonds - Radio Edit,electropop
4380,A Mirage,electropop
4381,Always The Sun - Sunny Side Up Mix,electropop
4383,Personal Jesus,electropop
4384,Big Area,electropop
4386,Vagabonds,electropop
4387,The Promise,electropop
4388,The Sparrows And The Nightingales,electropop
4389,It Hurts (There Must Be a Taste of Murder in It),electropop
4390,Poem Without Words 2 - Journey By Night,electropop
4391,Let Your Body Learn,electropop
4392,The Motive - Greg Walsh Remix,electropop
4393,There Is a Light That Never Goes Out,electropop
4394,So Alive,electropop
4395,More Than This,electropop
4396,Tainted Love,electropop
4397,Down Under,electropop
4398,The Stand,electropop
4399,Bedsitter,electropop
4401,Just Like Heaven,electropop
4404,"Uncertain Smile - Original 7"" Version 1982",electropop
4405,Never Let Me Down Again,electropop
4406,Change,electropop
4407,Electricity,electropop
4408,Unsafe Building - Electric,electropop
4409,It's My Life,electropop
4410,Love Will Tear Us Apart - 2010 Remaster,electropop
4411,Just Can't Get Enough - 2006 Digital Remaster,electropop
4412,Serious,electropop
4413,Immaculate Fools,electropop
4415,Everything Counts - 2006 Digital Remaster,electropop
4419,Alive And Kicking - Remastered 2002,electropop
4420,Boys Don't Cry,electropop
4422,My Bag,electropop
4423,Presence Of Love,electropop
4424,Our Darkness,electropop
4425,A Little Respect - 2009 Remastered Version,electropop
4426,V. Thirteen,electropop
4427,Hey Little Girl,electropop
4428,Everybody Wants To Rule The World - Extended Version,electropop
4429,Smalltown Boy,electropop
4432,Get The Balance Right! - Combination Mix,electropop
4433,I Melt With You,electropop
4436,You,electropop
4437,If I Ever Fall In Love,electropop
4438,Tinseltown in the Rain,electropop
4439,Sister Golden Hair,electropop
4440,"The More You Live, The More You Love",electropop
4442,Such a Shame,electropop
4443,Love Will Tear Us Apart - Live at Bestival 2012,electropop
4444,Dreaming of Me,electropop
4445,Leave in Silence - 2006 Remaster,electropop
4446,My Darling Bullet,electropop
4447,Dreckstück,electropop
4448,Femme Fatale,electropop
4450,Wahre Liebe,electropop
4452,Klingen,electropop
4454,Hard Bass Hard Soundz,electropop
4456,Kein Herz,electropop
4464,Straftanz,electropop
4465,Winter Born (This Sacrifice),electropop
4466,Never Wanted to Dance,electropop
4467,Military Fashion Show,electropop
4468,Miststück,electropop
4471,Control,electropop
4472,Space & Time,electropop
4473,Delight,electropop
4474,Rise and Fall - Colony 5 Remix,electropop
4475,God Is In The Rain,electropop
4476,Over And Done,electropop
4477,Stars,electropop
4478,Murderous Trap,electropop
4479,The Art of Suicide,electropop
4480,Steine sind Steine,electropop
4482,Atemlos,electropop
4483,Over And Done,electropop
4484,"Glowstix, Neon & Blood",electropop
4485,War On Error - Declaration,electropop
4486,God Is Art,electropop
4487,Never Wanted To Dance (Combichrist Electro Hurtz Mix),electropop
4488,Mädchen in Unform (Faderhead Remix),electropop
4489,Cold Massive Blue,electropop
4491,God & Country,electropop
4492,Staatsfeind,electropop
4495,Ersatzteil,electropop
4496,Periculär (Richtfest II),electropop
4497,The Noise Inside My Head,electropop
4498,Harsh Generation,electropop
4499,Ein Spiel (Fabrik-C Remix),electropop
4500,Robuste Maschine,electropop
4501,Illusion,electropop
4502,Destillat - VNV Nation Remix,electropop
4503,Wir trauen uns was,electropop
4504,Such mich find mich,electropop
4505,Ich muss gar nix,electropop
4506,Verschwende Deine Jugend - 1998 Digital Remaster,electropop
4507,Der Mussolini - 1998 - Remaster,electropop
4508,Koprolalie,electropop
4509,Immortal - Single Edit,electropop
4510,The Only One,electropop
4511,Besser du rennst,electropop
4512,Roter Stern,electropop
4514,Warmongers,electropop
4515,Tanz die Revolution (Der Single Mix),electropop
4516,A Generation of the lost,electropop
4517,Destroy Me,electropop
4518,Such a Shame,electropop
4519,Tainted Love,electropop
4520,Dark Allies,electropop
4522,Enjoy The Silence 2004,electropop
4523,Sounds Like a Melody,electropop
4524,True Life - Vnv Nation Remix,electropop
4525,Wildes Herz,electropop
4526,Dein Anblick,electropop
4528,Dead Market,electropop
4529,Sieben,electropop
4530,Ich bin ein wahrer Satan,electropop
4531,Sandmann,electropop
4532,Our Darkness,electropop
4533,Manus Manum Lavat,electropop
4535,Running Up That Hill,electropop
4537,Last Dance,electropop
4538,Lebensborn - Update,electropop
4540,Silver Bombs,electropop
4541,Retaliate,electropop
4543,Love Will Tear Us Apart,electropop
4544,Tainted Love,electropop
4545,24 Stunden - Original Mix,electropop
4546,Spit It Out,electropop
4547,The Ones,electropop
4548,Verrückt,electropop
4552,Kind von Traurigkeit,electropop
4553,Run To You,electropop
4554,Strassen,electropop
4555,Dream On,electropop
4556,Photographic,electropop
4557,Marian - Version,electropop
4558,A Flicker Of Hope,electropop
4559,Should Be Higher,electropop
4560,Memories,electropop
4561,Kleid Aus Rosen,electropop
4562,Seelenschmerz,electropop
4563,Alles oder Nichts,electropop
4564,Eulenspiegel,electropop
4565,Love Me To The End,electropop
4566,Lieber sterben,electropop
4567,Und wir tanzten (Ungeschickte Liebesbriefe),electropop
4568,Gott noch nicht,electropop
4570,Schwanengesang,electropop
4571,Self Control,electropop
4572,Never Can Say Goodbye,electropop
4573,Like a Prayer,electropop
4574,Party Like It's 1999,electropop
4575,Take On Me,electropop
4577,Radio Ga Ga,electropop
4578,I Love Rock & Roll,electropop
4580,Dancing in the Dark,electropop
4581,99 Luftballons,electropop
4584,Bette Davis Eyes,electropop
4585,Africa,electropop
4586,Uptown Girl,electropop
4587,You're the Inspiration,electropop
4589,I'm Walking on Sunshine,electropop
4590,Don't Stop Believin',electropop
4591,Love Bites,electropop
4593,Free Fallin',electropop
4594,Waiting for a Girl like You - Radio Edit; 2017 Remaster [Radio Edit],electropop
4595,Tell It to My Heart,electropop
4596,Jump (For My Love),electropop
4597,Born to Be Alive,electropop
4598,Karma Chameleon,electropop
4599,Manic Monday,electropop
4600,Eye of the Tiger,electropop
4601,On the Road Again - Live,electropop
4602,Can't Fight This Feeling,electropop
4603,Carry on My Wayward Son,electropop
4605,Nothing's Gonna Stop Us Now,electropop
4606,Wake Me Up Before You Go-Go - Remastered,electropop
4608,Walk Like an Egyptian,electropop
4609,Kiss,electropop
4610,Pour Some Sugar on Me,electropop
4612,Beat It - Single Version,electropop
4613,Time After Time,electropop
4614,You Spin Me Round (Like a Record),electropop
4615,Faith - Remastered,electropop
4616,Every Breath You Take,electropop
4617,Is This Love,electropop
4618,Working 9 to 5,electropop
4619,TRUE - Single Edit,electropop
4620,Material Girl,electropop
4621,I Wanna Dance with Somebody (Who Loves Me),electropop
4622,All Night Long (All Night) - Single Version,electropop
4623,Gimme Gimme Gimme (with Patti Austin),electropop
4624,What a Feeling,electropop
4625,You're My Heart You're My Soul,electropop
4627,Funkytown,electropop
4628,Never Ending Story,electropop
4629,Chery Chery Lady,electropop
4631,We Didn't Start the Fire,electropop
4632,Welcome To The Jungle,electropop
4634,Livin' On A Prayer,electropop
4635,Cherry Pie,electropop
4636,Cryin',electropop
4637,Smells Like Teen Spirit,electropop
4638,Sweet Child O' Mine,electropop
4639,Here I Go Again,electropop
4640,Real Wild Child (I'm a Wild One),electropop
4641,In The Army Now,electropop
